調整5/3開,#genre#
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1#http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
CHC高清電影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8#http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
金馬影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8

🍺體育,#genre#
ELEVEN1 高清,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN2 高清,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELTA體育1台,http://www.best336699.com:1935/besttv/IR11.stream/playlist.m3u8
ELTA體育2台,http://www.best336699.com:1935/besttv/IR22.stream/playlist.m3u8
ELTA體育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
ELTA體育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
ELTA體育3台,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
ELTA體育3台,http://www.best336699.com:1935/besttv/IR33.stream/chunklist_w926913950.m3u8
ELEVEN體育2台,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN體育2台,http://198.16.64.10:8278/bsfuji_japan/playlist.m3u8?tid=MEFE1641904216419042&ct=19225&tsum=e49ffeb9a6df295150be1cd8f9b0ea30
ELEVEN體育2台,https://epg.pm/stream/480fbbc2ba61ff75864f5aca4b9918c7ddba6fb3306ad56eb2a6482f92fc3301.m3u8
ELEVEN 1,http://cineapp.org:8000/Fernando/Fernando/7451
ELEVEN 3,http://cineapp.org:8000/Fernando/Fernando/7453
ELEVEN 6,http://cineapp.org:8000/Fernando/Fernando/7456
智林體育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
時尚運動X,http://www.336699.live:1935/blockfour/4gtv-4gtv014.stream/playlist.m3u8
五星體育4k,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星體育4k,http://14.205.73.133/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
廣東體育,http://113.117.74.17:808/hls/1/index.m3u8
CCTV5-高清,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5-高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
Fashion4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
純享4K,http://111.20.105.192:6610/000000001000/1000000004000011651/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
歡笑劇場4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
連續劇4K,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
李子柒4K,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
廣東體育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
🌈4K8K,#genre#
CCTV4K超高清,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000266303.m3u8
CCTV4K,http://lxajh.top/iptv/cctv.php?id=cctv4k
CCTV16-4K,http://home.ddx2013.cc:4022/rtp/239.93.5.206:8840
蘇州4K頻道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
SiTV歡笑劇場4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8?blog.ntnas.top
廣東綜藝4K,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs3&auth=rinimabi
南國都市4K,https://justsometime.gztv.com/sec/shenghuos.m3u8
純享4K[3840*2160],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
北京IPTV-4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV淘電影,https://epg.pw/stream/8857ae19129490c1bcadcdc8c1aa75f2e9400f0d995bb1e974db693fbdb47e30.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1981574683_-2118700426/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1659435610&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
BTV北京紀實科教-8K,http://159.75.85.63:6798
江蘇8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw1782571424_-1576923679/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8?icpid=3&RTS=1674188624&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
愛上4K ,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
絢影4K,http://home.ddx2013.cc:4022/rtp/239.93.4.248:8800
4K,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?blog.ntnas.top
4K修復,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1958249448_-1314265822/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8?icpid=3&RTS=1659435587&from=1&hms_devid=2115&vqe=3
虎牙4K王者榮耀,http://159.75.85.63:35455/huya/wzgxs1
虎牙魔獸世界4K,http://159.75.85.63:35455/huya/shangdi
虎牙戰地五4K,http://159.75.85.63:35455/huya/28260962
鬥魚4K激戰2,http://159.75.85.63:35455/douyu/3916618
鬥魚4K電影,http://159.75.85.63:35455/douyu/9249162
咪咕體育-4K-HLG源,http://117.136.156.66:80/000000001000/3000000010000005180/index.m3u8




🌍重慶有線,#genre#
重慶新聞,http://hls.live.cqccn.com/__cl/cg:live/__c/CQTVNewsHD/__op/default/__f/index.m3u8
重慶科教,http://hls.live.cqccn.com/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f/index.m3u8
重慶影視,http://hls.live.cqccn.com/__cl/cg:live/__c/cqyingshiHD/__op/default/__f/index.m3u8
重慶文體娛樂,http://hls.live.cqccn.com/__cl/cg:live/__c/cqwtylHD/__op/default/__f/index.m3u8
重慶少兒,http://hls.live.cqccn.com/__cl/cg:live/__c/cqseHD/__op/default/__f/index.m3u8
重慶時尚生活,http://hls.live.cqccn.com/__cl/cg:live/__c/cqssgwHD/__op/default/__f/index.m3u8
重慶新農村,http://hls.live.cqccn.com/__cl/cg:live/__c/cqggncHD/__op/default/__f/index.m3u8
CCTV-1綜合,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV-2財*,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV-3綜藝,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV-4國際,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV-5體育,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV-5+賽事,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV-6電影,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv6HD/__op/default/__f/index.m3u8
CCTV-7軍事,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv7HD/__op/default/__f/index.m3u8
CCTV-8電視劇,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv8HD/__op/default/__f/index.m3u8
CCTV-9記錄,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv9HD/__op/default/__f/index.m3u8
CCTV-10科教,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV-11戲曲,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV-12社會,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV-13新聞,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f/index.m3u8
CCTV-14少兒,http://hls.live.cqccn.com/__cl/cg:live/__c/cctvseHD/__op/default/__f/index.m3u8
CCTV-15音樂,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV-16奧林,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV-17農村,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV-風雲劇場,http://hls.live.cqccn.com/__cl/cg:live/__c/shandongHD/__op/default/__f/index.m3u8
CCTV-風雲劇場,http://hls.live.cqccn.com/__cl/cg:live/__c/fyjcHD/__op/default/__f/index.m3u8
CCTV-風雲音樂,http://hls.live.cqccn.com/__cl/cg:live/__c/fyyyHD/__op/default/__f/index.m3u8
CCT-V世界地理,http://hls.live.cqccn.com/__cl/cg:live/__c/sjdlHD/__op/default/__f/index.m3u8
CCT-V風雲足球,http://hls.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f/index.m3u8
CCTV-風雲檯球,http://hls.live.cqccn.com/__cl/cg:live/__c/ystqHD/__op/default/__f/index.m3u8
CCTV-懷舊劇場,http://hls.live.cqccn.com/__cl/cg:live/__c/hjjcHD/__op/default/__f/index.m3u8
CCTV-第一劇場,http://hls.live.cqccn.com/__cl/cg:live/__c/diyijuchangHD/__op/default/__f/index.m3u8
CCTV-兵器科技,http://hls.live.cqccn.com/__cl/cg:live/__c/bqkjHD/__op/default/__f/index.m3u8
東南衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8
東方衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8
雲南衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/yunnanSD/__op/default/__f/index.m3u8
北京衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8
吉林衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8
四川衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/sichuanHD/__op/default/__f/index.m3u8
天津衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8
寧夏衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8
安徽衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8
山西衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/shanxiSD/__op/default/__f/index.m3u8
廣東衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/guangdongHD/__op/default/__f/index.m3u8
廣西衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/guangxiHD/__op/default/__f/index.m3u8
新疆衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/xinjiangSD/__op/default/__f/index.m3u8
江蘇衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8
江西衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/jiangxiHD/__op/default/__f/index.m3u8
河北衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8
河南衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8
浙江衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8
海南衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/hainanSD/__op/default/__f/index.m3u8
深圳衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8
湖北衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8
湖南衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8
西藏衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/xizangSD/__op/default/__f/index.m3u8
貴州衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8
遼寧衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8
重慶衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8
青海衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8
黑龍江衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8
三沙衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/sanshaSD/__op/default/__f/index.m3u8
教育衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f/index.m3u8
兵團衛視,http://hls.live.cqccn.com/__cl/cg:live/__c/bingtuanSD/__op/default/__f/index.m3u8
家有購物,http://hls.live.cqccn.com/__cl/cg:live/__c/jygw/__op/default/__f/index.m3u8
書畫,http://hls.live.cqccn.com/__cl/cg:live/__c/shuhua/__op/default/__f/index.m3u8
攝影,http://hls.live.cqccn.com/__cl/cg:live/__c/sheying/__op/default/__f/index.m3u8
車迷頻道,http://hls.live.cqccn.com/__cl/cg:live/__c/doxtv/__op/default/__f/index.m3u8
SiTV都市劇場,http://hls.live.cqccn.com/__cl/cg:live/__c/dsjcHD/__op/default/__f/index.m3u8
SiTV魅力足球,http://hls.live.cqccn.com/__cl/cg:live/__c/mlzqHD/__op/default/__f/index.m3u8
SiTV動漫秀場,http://hls.live.cqccn.com/__cl/cg:live/__c/dmxcHD/__op/default/__f/index.m3u8
SiTV遊戲風雲,http://hls.live.cqccn.com/__cl/cg:live/__c/yxfyHD/__op/default/__f/index.m3u8
求索紀錄,http://hls.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f/index.m3u8
CHC-電影,http://hls.live.cqccn.com/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC-動作電影,http://hls.live.cqccn.com/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC-家庭影院,http://hls.live.cqccn.com/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
鳳凰衛視標清,http://hls.live.cqccn.com/__cl/cg:live/__c/xfjcHD/__op/default/__f/index.m3u8
鳳凰資訊標清,http://hls.live.cqccn.com/__cl/cg:live/__c/xfylHD/__op/default/__f/index.m3u8
歡笑劇場4K,http://hls.live.cqccn.com/__cl/cg:live/__c/hxjc_4K/__op/default/__f/index.m3u8
CCTV4K,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8
CCTV16-4K,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTV16_4K/__op/default/__f/index.m3u8

🍂山東廣電,#genre#
山東齊魯,rtmp://livealone.iqilu.com/iqilu/qlpdhjOF03kn
山東文旅,rtmp://livealone.iqilu.com/iqilu/yspdhjOF03kn
山東綜藝,rtmp://livealone.iqilu.com/iqilu/zypdhjOF03kn
山東新聞,rtmp://livealone.iqilu.com/iqilu/ggpdhjOF03kn
山東生活,rtmp://livealone.iqilu.com/iqilu/shpdhjOF03kn
山東農科,rtmp://livealone.iqilu.com/iqilu/nkpdhjOF03kn
山東體育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
山東少兒,rtmp://livealone.iqilu.com/iqilu/sepdhjOF03kn
山東教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山東教育,http://lu1.cc/itv/php/migu.php?id=sdjy
山東教育,http://lu1.cc/itv/php/as.php?id=sdjy
山東教育,http://lu1.cc/itv/php/gehua.php?id=sdjy
山東教育,http://lu1.cc/itv/php/gehua.php?id=sdjy2
山東教育,http://lu1.cc/itv/php/yqgd.php?id=sdjy
山東教育,http://113.207.84.197:8090/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f/index.m3u8
山東教育,http://lu1.cc/itv/php/cqyx.php?id=sdjy
山東教育,http://lu1.cc/itv/sdtv/sdetv.htm
曹縣綜合,http://alivealone.litenews.cn/87/17899f8e9ec8476991285406f464ed29.flv
曹縣綜合,rtmp://alivealone.litenews.cn/87/17899f8e9ec8476991285406f464ed29
濟鐵,http://alivealone.litenews.cn/303/8876f9ea0ce6400d9b1e54a129ff1c0c.flv
濟鐵,rtmp://alivealone.litenews.cn/303/8876f9ea0ce6400d9b1e54a129ff1c0c
長清,http://alivealone.litenews.cn/171/16236930b5ef4329a8a1d47037ee56b6.flv
長清,rtmp://alivealone.litenews.cn/171/16236930b5ef4329a8a1d47037ee56b6
長清,http://lu1.cc/itv/php/iqilu.php?id=jncqsh
長清,http://alivealone.litenews.cn/171/b6df53d1f77f4e068055b4eac603bdcb.flv
長清,rtmp://alivealone.litenews.cn/171/b6df53d1f77f4e068055b4eac603bdcb
濟陽,http://lu1.cc/itv/php/iqilu.php?id=jnjyzh
濟陽,rtmp://jsylivealone.iqilu.com/live/jiyang_tv01
濟陽,http://lu1.cc/itv/php/iqilu.php?id=jnjyys
濟陽,rtmp://jsylivealone.iqilu.com/live/jiyang_tv02
平陰,http://alivealone.litenews.cn/257/999f830f5be84ce6991ab634bf130021.flv
平陰,rtmp://alivealone.litenews.cn/257/999f830f5be84ce6991ab634bf130021
平陰,http://lu1.cc/itv/php/iqilu.php?id=jnpysh
平陰,http://alivealone.litenews.cn/257/709a2743e0904bd9a3c25a1e7976b089.flv
平陰,rtmp://alivealone.litenews.cn/257/709a2743e0904bd9a3c25a1e7976b089
商河綜合,http://alivealone.litenews.cn/261/66867590127349f3bc7f908199cbbf40.flv
商河綜合,rtmp://alivealone.litenews.cn/261/66867590127349f3bc7f908199cbbf40
商河影視,http://alivealone.litenews.cn/261/18aef04fdb68469da1c11028d80b69c8.flv
商河影視,rtmp://alivealone.litenews.cn/261/18aef04fdb68469da1c11028d80b69c8
東營新聞綜合,rtmp://stream.hhek.cn:9936/live/xwzh_sd
東營公共,http://stream.hhek.cn/ggpd/sd/live.m3u8
東營科教,http://stream.hhek.cn/dyjy/sd/live.m3u8
東營科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd
東營區1套,http://alivealone.litenews.cn/163/5a9c961850234e4c9331aa447e03471c.flv
東營區1套,rtmp://alivealone.litenews.cn/163/5a9c961850234e4c9331aa447e03471c
東營區2套,http://alivealone.litenews.cn/163/cc1c7080f1be4e20aec6a437913f365b.flv
東營區2套,rtmp://alivealone.litenews.cn/163/cc1c7080f1be4e20aec6a437913f365b
E科教,http://lu1.cc/itv/php/iqilu.php?id=dygrkj
E科教,rtmp://jsylivealone.iqilu.com/guangrao/guangrao_tv02
利津縣綜合,http://lu1.cc/itv/php/iqilu.php?id=dyljzh
利津縣綜合,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv01
利津縣文化生活,http://lu1.cc/itv/php/iqilu.php?id=dyljwh
利津縣文化生活,rtmp://jsylivealone.iqilu.com/lijin/lijin_tv02
青島藍睛,http://lanjinglive02.qtvnews.com/qtv/zb9.m3u8?auth_key=2195065577-0-0-13b86545db9ed57a81bd05800caa7dd7
青島李滄,http://alivealone.litenews.cn/173/bc8dac70dcc54987a3abd07313420e4b.flv
青島李滄,rtmp://alivealone.litenews.cn/173/bc8dac70dcc54987a3abd07313420e4b
黃島綜合,http://alivealone.litenews.cn/227/679fcc2c9e6040e9bf2e9b8f0b5d6e91.flv
即墨電視臺,http://alivealone.litenews.cn/221/34e5175319f14defa189f4c61a163025.flv
JZ綜合,http://alivealone.litenews.cn/305/c663c037b5c345cdbe92a1e77e4c8710.flv
JZ生活,rtmp://alivealone.litenews.cn/305/6b3c364e18a348ed865f67eaf2cdb724
青島嶗山,rtmp://alivealone.litenews.cn/295/a54b85aff0ef4d45bf606ef3c7884d3d
萊西綜合,rtmp://alivealone.litenews.cn/253/2829e3f24b8a4705aaf48c9826e300b1
萊西生活,rtmp://alivealone.litenews.cn/253/102010c7bdfb471ab50fdb56f6d3fb60
青島平度1,rtmp://alivealone.litenews.cn/45/807338f470e6432f9595791c50ec290b
青島平度2,rtmp://alivealone.litenews.cn/45/1ec11ad4f7e544bbbbaa4cef58eb6c0d
濰坊1,http://wfrtv-live-tz.wfcmw.cn/live/6yipdxwzb.m3u8
濰坊2,http://wfrtv-live-tz.wfcmw.cn/live/7sdxf.m3u8
濰坊3,http://wfrtv-live-tz.wfcmw.cn/live/10xwplzwms.m3u8
濰坊5,http://wfrtv-live-tz.wfcmw.cn/live/3jjplshb.m3u8
濰坊6,http://wfrtv-live-tz.wfcmw.cn:81/live/16snzs.m3u8
濰坊7,http://wfrtv-live-tz.wfcmw.cn:81/live/4erpdpzsh.m3u8
濰坊8,http://wfrtv-live-tz.wfcmw.cn:81/live/9kyjs.m3u8
濰坊9,http://wfrtv-live-tz.wfcmw.cn:81/live/11sipdwhly.m3u8
安丘綜合,http://alivealone.litenews.cn/137/3442fc7ba2744a4b899f1d4c43b8d01f.flv
安丘綜合,rtmp://alivealone.litenews.cn/137/3442fc7ba2744a4b899f1d4c43b8d01f
安丘民生,http://alivealone.litenews.cn/137/404a4729eb544d84a2491dd37137be95.flv
安丘民生,rtmp://alivealone.litenews.cn/137/404a4729eb544d84a2491dd37137be95
濰坊濱海區,http://lu1.cc/itv/php/iqilu.php?id=wfbhxw
昌邑綜合,rtmp://alivealone.litenews.cn/1/e6630b8dd96a49d1b59a815737a4885c
昌邑綜合,rtmp://alivealone.litenews.cn/47/202304_1651887490384203776
昌邑經濟生活,http://alivealone.litenews.cn/47/202304_1651887490510032896.flv
藤州新聞綜合,rtmp://alivealone.litenews.cn/285/202304_1651887528174882816
高密電視臺,http://alivealone.litenews.cn/71/202304_1651887494549147648.flv
高密電視臺,rtmp://alivealone.litenews.cn/71/202304_1651887494549147648
高密党建農科,http://alivealone.litenews.cn/71/202304_1651887494448484352.flv
高密黨建科教,rtmp://alivealone.litenews.cn/71/202304_1651887494448484352
奎文電視臺,http://alivealone.litenews.cn/127/202304_1651887503323631616.flv
LYTV1,http://lu1.cc/itv/php/iqilu.php?id=wflytv1
LYTV2,http://lu1.cc/itv/php/iqilu.php?id=wflytv2
壽光電視臺,http://p2bj.vzan.com/slowlive/659985645236886738/live.m3u8
壽光電視臺,http://lu1.cc/itv/php/vzan.php?id=sgzh
壽光蔬菜,http://p2bj.vzan.com/slowlive/671438732087108456/live.m3u8
壽光蔬菜,http://lu1.cc/itv/php/vzan.php?id=sgsc
濰城TV,http://alivealone.litenews.cn/15/481ce97b425043f9a9d905695b37151f.flv
海陽綜合,http://lu1.cc/itv/php/iqilu.php?id=ythyzh
海陽綜合,http://blivealone.litenews.cn/b255/c67ee0d48a584f9f8dab1f5ee174591b.flv
龍口綜合,rtmp://wslivealone.iqilu.com/longkou/longkou_tv01
龍口綜合,http://lu1.cc/itv/php/iqilu.php?id=ytlksh
龍口生活,rtmp://wslivealone.iqilu.com/longkou/longkou_tv02
龍口生活,http://lu1.cc/itv/php/iqilu.php?id=ytlszh
萊山綜合,http://blivealone.litenews.cn/b245/7629b128b344426e85395bf9fb8aeaa6.flv
萊山綜合,rtmp://blivealone.litenews.cn/b245/7629b128b344426e85395bf9fb8aeaa6
萊山影視,http://blivealone.litenews.cn/b245/bddf865636804b3d943b81a89fdf90de.flv
萊州綜合,rtmp://alivealone.litenews.cn/239/73fb801e56694ed0a85d8d74009fba8e
萊州商務,http://alivealone.litenews.cn/239/3647115a7bf342e49c3209ebb34b36a1.flv
萊州商務,rtmp://alivealone.litenews.cn/239/3647115a7bf342e49c3209ebb34b36a1
長清綜合,http://lu1.cc/itv/php/iqilu.php?id=ytmpzh
招遠綜合,http://alivealone.litenews.cn/55/cb1dadb15e9141d281823bf62fbadd3c.flv
招遠綜合,rtmp://alivealone.litenews.cn/55/cb1dadb15e9141d281823bf62fbadd3c
招遠綜藝,http://alivealone.litenews.cn/55/d76fb6c7efcd4a609f5746598e93029a.flv
